x,y
4.342052459217944360e+00,4.805626957387162435e+01
5.190414347946237683e+00,1.177606950293612300e+02
2.601761814967286757e+00,1.139672193843212256e+01
8.157196076760540038e+00,4.113796306234185636e+02
8.956012686470117501e+00,5.137784716702383321e+02
7.294529701907827679e+00,2.280553255170144666e+02
6.637602030476180914e+00,2.186269889325771487e+02
5.864268863913161489e+00,1.940855627814663649e+02
7.531483561412859906e+00,3.743132259452389690e+02
1.000302001008043895e+00,5.069848046009342024e-01
6.040367787998167870e+00,1.573509094899174841e+02
9.626868274757201860e+00,7.500408078330834769e+02
7.406416081088734060e+00,3.320522029186707300e+02
4.548078281406759515e+00,4.692494108985150802e+01
9.378489070365850111e+00,6.160785056387526311e+02
4.156282081682084240e+00,5.075628081824954307e+01
7.402200439023324918e+00,2.891389282571693116e+02
8.987374637311773995e+00,6.028267677057899618e+02
7.686778597851007255e-01,3.376652209761959789e+00
6.581682764979119860e+00,2.088145494712597667e+02
6.858404556563995058e+00,2.729136962380222258e+02
3.153146158990227654e+00,1.303232179801239710e+01
6.184113955662782658e+00,1.836647099706941049e+02
8.709408410880673301e+00,5.885657048654359187e+02
1.040173520905861571e-01,3.349902503238319618e+00
8.261337675720952234e+00,4.273220222686795182e+02
7.922636721027661366e+00,4.109705702512064818e+02
1.957828285287348979e+00,2.577442647081804594e-01
3.684606972404632863e+00,2.099883475046176429e+01
5.584039919826701670e+00,1.271456954544323850e+02
1.516866681652667914e+00,8.876103455721708890e-01
5.643620237318954125e+00,1.259471443784265858e+02
2.429987026503039438e+00,3.544848830629960812e+00
2.111490323599662933e+00,7.648766456443533146e-01
9.096051013914104644e+00,7.249513568236319543e+02
3.169939640061878894e+00,7.891646998413475167e+00
6.692080088103116609e+00,2.284162313824365640e+02
3.794664241335660826e+00,4.081917178838633475e+01
4.251483328823042029e+00,4.141372130993264733e+01
2.112834330253045678e+00,-6.869101286977499776e-02
2.610022445470747687e+00,8.836486576673978632e+00
3.539677814704651038e+00,1.207469949399061093e+01
4.619262856537143414e+00,4.575155343998935109e+01
8.348266375121573546e+00,4.876642706892097294e+02
7.196694555239182556e+00,3.044628710305541404e+02
2.031453283059180048e+00,3.478225074030067976e-01
8.923438549057234326e+00,6.023156666310317178e+02
1.111989008949106017e+00,1.288144855083248386e+00
5.007881946978501198e+00,1.230217896282671290e+02
4.253346509597744074e+00,5.871896741291278232e+01
4.857296851260293202e+00,7.450938202856191594e+01
6.250526725421644336e+00,1.629691487898308537e+02
4.833538298510158704e+00,5.557228317999297218e+01
7.605391912288032685e+00,4.706011569347758723e+02
7.845396429526079629e+00,3.875851022892853734e+02
3.905192782675585228e+00,3.169702543140565609e+01
4.893644489256765873e+00,6.162984053809345397e+01
6.371271148283916830e+00,1.786031113292318082e+02
7.079516441171557872e+00,2.811959284475114487e+02
2.509756176044878551e+00,5.153108783636894952e-01
7.745165200328893107e+00,4.323149942896525317e+02
5.384915841747712761e-01,3.402213142654562539e+00
3.436709057018619617e+00,1.687360287372792200e+01
4.567291651179184342e+00,6.526230066986744305e+01
3.371695492180969644e+00,2.494137992663210213e+01
9.541021624052888228e+00,8.030907264294070274e+02
2.902117936114017471e+00,8.299916036111072870e+00
4.093803387432421559e+00,4.692722718023956219e+01
5.961032617587594729e+00,1.571475563597292933e+02
3.376706917654467954e+00,2.943282985530231954e+01
6.373525543833869378e+00,2.239620257945784658e+02
5.730503435358400566e-01,3.945716516026916310e+00
3.561827151854867868e+00,2.407566434068937156e+01
4.650755540590239434e+00,7.026162508685872865e+01
4.776929616690523517e+00,4.603496884702102676e+01
7.074663236642052766e+00,3.294265463947569401e+02
1.625473410888244707e+00,7.934737113499268357e-01
5.951789046850663567e+00,1.775790460081351796e+02
5.244967172689967150e+00,1.193038506093125761e+02
1.240238535726514879e+00,-1.939066650103299372e-01
9.998082121000095412e+00,7.921367693414221094e+02
8.601667606226841567e-01,1.498347947457186136e+00
9.659996495355922974e+00,7.137749576524560098e+02
7.389501981038134604e-01,1.851919444350393684e+00
2.387760027354011161e+00,1.442759459758404805e+00
6.019886108070288344e+00,1.417482300647543809e+02
7.462359254345629189e+00,3.223295968864210295e+02
2.224024468255605402e+00,2.060038543762718444e+00
1.602021816477761540e+00,6.451429518745348535e-01
8.912319710227009750e+00,6.124514373371775946e+02
5.044446133604870930e+00,7.427046544941467232e+01
9.898695858336001852e-01,1.100378627898816797e+00
1.664423990434097389e+00,4.975946161734374762e-01
6.762452238365922241e+00,2.194178977197306040e+02
-1.354768717847842918e-02,4.732174933189539523e+00
1.982596843414642374e-01,2.623153708633126691e+00
3.987017805881845955e+00,2.692617837950433568e+01
3.409831839821545696e+00,1.996235313636929831e+01
6.368970172104060357e-01,1.707491909953825493e+00
9.735677187888666095e-01,1.315800183797763534e+00
7.617945234639471153e+00,4.069151378724773167e+02
6.587620756031211222e+00,1.981015283014206716e+02
1.002770527130283185e+01,7.789466771999605044e+02
7.438912410051612412e+00,3.218130650371873571e+02
1.995414696888950568e+00,1.147928915231712033e+00
9.832387848592970769e+00,7.550405291243849888e+02
6.314321418195349089e+00,1.818115966057998492e+02
8.940424528113307900e+00,6.620361261604325591e+02
3.229021445170490612e+00,1.191308168464710171e+01
1.855701502892415533e+00,4.339565581718368703e-01
5.984581358019586794e+00,1.237204646933181209e+02
8.660943567386874875e+00,5.921402793779753893e+02
5.479317886002537996e+00,8.136251772668975946e+01
3.204325148835840409e+00,2.191556220476514483e+01
9.380451845377189457e+00,6.972397765399365426e+02
4.622248581818280577e+00,6.050235035912979953e+01
9.577951000443189145e+00,6.769209602589099859e+02
2.090951940471633019e+00,7.616280995686433020e-01
9.516888960014112442e+00,7.193720445755633364e+02
1.379078270466536749e+00,2.998018452631701081e-01
1.276286233436211948e+00,1.010972731241952083e+00
2.658865901859723380e+00,8.859387520177191888e+00
4.986934791073292850e+00,8.122811346911697683e+01
3.199029612823342195e+00,9.889056133147336780e+00
5.742890249515760992e+00,1.272127744420883459e+02
8.194405599356786141e+00,5.019038104511503775e+02
2.810016134376093433e+00,2.491571037513988784e+00
4.426486114369954983e+00,3.435319216020199917e+01
6.979893916436152868e-01,3.103330227431381427e+00
6.618066992361224976e+00,1.802868937362109989e+02
8.330483287788712943e+00,4.702774464819319178e+02
8.896195913598450744e+00,5.740580615004997753e+02
9.594046810716136520e+00,6.161212349849984093e+02
6.214611790763258981e+00,1.566756407752573637e+02
9.783403241482398371e+00,7.735963012297736441e+02
8.388341431358796285e+00,5.611435422455211892e+02
2.296004131671852022e+00,1.118507102802377418e+00
1.108990031562483658e+00,1.341171629014318079e+00
7.228569460266194291e+00,2.798652914157214582e+02
6.843583670688796694e+00,2.504444122635565577e+02
4.476459764124175456e-01,3.648696496686637314e+00
5.831936477801876961e+00,1.491886528678747368e+02
3.600310482153372682e+00,2.878749672437311702e+01
3.042996234882535234e+00,1.924010748222884715e+01
4.104538317567939743e+00,2.329994605315300760e+01
6.034944252771699880e+00,1.841902158437599439e+02
1.382397607740468048e+00,1.267447938754446612e+00
8.208511409404454895e+00,5.519274513010063856e+02
6.822538771657786327e+00,2.506878745603234506e+02
1.826303613840170037e+00,-1.398364278916819359e-01
4.134069309053241881e+00,3.261322210507042740e+01
5.361003363417676582e+00,1.026937498136787639e+02
1.464476981106534792e+00,1.072623314081590173e+00
3.808401889581893851e+00,2.158796269073367569e+01
9.731273353145029503e+00,8.365587372971679088e+02
1.098786991499531407e+00,2.275325179713912682e+00
8.684912091678617330e+00,6.109360302302644641e+02
1.720936505518112725e+00,6.605776505724274550e-01
2.616700231996237580e+00,4.457001598030037925e+00
7.036262034872024174e+00,2.913192112122137587e+02
2.192398341840345599e-01,2.569228242529823625e+00
5.354553457666004768e+00,1.447524797841823840e+02
5.688097019878748384e-01,1.541242124414453851e+00
4.196723092773923192e+00,3.760399770590720436e+01
5.867740891366090006e-01,2.829402978091715593e+00
8.219915818228615834e+00,4.816186293866680330e+02
7.499275460568301632e+00,4.375065481672610872e+02
1.774691990206570091e+00,1.169519212769560612e+00
8.559206694440327112e+00,4.981315657095579468e+02
8.290915775166723733e+00,4.629408418869642787e+02
2.013336877015805992e+00,1.598709553717767351e+00
7.214218470514158765e-01,1.961988580136086124e+00
7.831196848762621343e+00,3.946362081471369265e+02
9.079378163411170988e+00,6.381900141090532088e+02
8.212496274991288203e+00,4.224338525544312120e+02
1.645347506184709818e+00,3.497440929819628508e-03
9.533669452009725376e+00,7.290575549515348257e+02
8.422864147166563287e-01,1.919965263411730572e+00
2.305874533535512860e+00,7.556972091464126073e+00
1.161778478304474227e+00,4.663076137029689705e-01
2.398314797670068277e+00,4.601643868588260133e+00
9.157930885897563655e+00,7.006915536838100707e+02
3.411221012359819227e+00,2.633041357557819850e+01
3.857360765162576310e+00,2.232849748106434618e+01
4.541973205817741999e+00,6.328039821880508242e+01
1.760724394459380893e+00,4.526349274040087356e-01
9.244159448458541206e+00,6.579177580525348503e+02
7.120900262823348648e+00,3.151677468661718535e+02
2.805470231475814646e+00,7.053834489611487513e+00
1.565106131464114592e+00,-1.969075226948177604e-02
2.138271340699896772e+00,2.943449719171574941e+00
6.733829301204798057e+00,2.193546269339288699e+02
6.212303115287518551e+00,1.470639768848448057e+02
6.360844863358663837e+00,2.095668901096539116e+02
6.674793378345469819e+00,2.317881490734458225e+02
3.904478017435904391e+00,2.102607056944839670e+01
8.855365140475040420e+00,5.868075174567846943e+02
5.743204079026090758e-01,3.310363944072260090e+00
6.125184935000148601e-01,2.380709880350165175e+00
7.999100017466484580e+00,4.743915221854825859e+02
5.470025397505319020e+00,1.613067945335392892e+02
1.108956263957119326e+00,3.227026704717296912e+00
7.395429874551056049e-01,4.739215293823416664e-01
1.469073654862858014e+00,3.602326817809197168e-01
8.365218182442697881e+00,4.590691217797774470e+02
5.575347493457834425e+00,1.013322952746378149e+02
4.677701797736716571e+00,6.026172139830583774e+01
1.404500768730162052e+00,3.307273996620330170e-01
8.490909544665189657e+00,4.544321179516333586e+02
2.561824049602689168e+00,3.932526156690006491e+00
2.064243094775291443e+00,5.178593414919553384e-01
3.354055921368218396e+00,1.392251263069224620e+01
1.027396478689065695e+00,6.198390487693836715e-01
8.511012051764563324e+00,6.278435630055015508e+02
3.219027741679030719e+00,1.583034842761560590e+01
1.522846151473989273e+00,7.164822194041411407e-01
8.167742748008421927e+00,3.453874371909325305e+02
9.267076790243921280e+00,6.404603079079083727e+02
2.295416581322576199e+00,1.563263675211581383e+00
2.854526608202814675e+00,2.371772104454093721e+01
3.429618214840806978e+00,2.615886954877020543e+01
1.970884576114157349e+00,2.326764260874801149e+00
8.568946184275711531e+00,5.044888637208952105e+02
5.131112149992506311e+00,7.319774538208181980e+01
9.283237437224364896e+00,6.347124994983486204e+02
5.721429700787244776e+00,1.460576631117482691e+02
7.509425704528332801e+00,3.646454581513092990e+02
4.928312865957403588e+00,5.456905489138750909e+01
8.249982745606100565e+00,4.785570077816595358e+02
3.736155078190997458e-01,2.881795845272741907e+00
8.267459465636122218e+00,4.229746562268882712e+02
1.922739762659245066e+00,6.619247682225422036e-01
5.715521036368324204e+00,1.272370944079201251e+02
9.250357559588101353e+00,6.929549956360378928e+02
6.248095872927294181e+00,1.964895638609426385e+02
5.356093161797297775e+00,9.644902046594891942e+01
7.809583441904003109e+00,3.756163867878665883e+02
7.838298201320328396e+00,3.688183710116159091e+02
1.227864605822230226e+00,1.406454137817793271e+00
3.764291653857938513e+00,2.335041175828194326e+01
3.514499832415662883e-02,3.979988738289408801e+00
3.965510607953571132e+00,3.604482862912837504e+01
8.429514438071832316e+00,6.077253493683242596e+02
7.068832117191784725e+00,3.400558061798540734e+02
6.131880115561433975e+00,1.787812075322915746e+02
8.199695195922512170e+00,4.929736787434442817e+02
9.689986576165360077e+00,8.480740876644033506e+02
3.804290504047627586e+00,4.510402494827135200e+01
9.191343373842657982e+00,7.047275670318107359e+02
4.317444179768132884e+00,5.372052753775162870e+01
1.490299832272893976e+00,2.476629235785539063e-01
6.639175201481262611e+00,2.502894076963063128e+02
8.879235094319517074e+00,6.402746016333022681e+02
2.017065451168560841e+00,2.109166313837499640e+00
5.743460962639737488e+00,1.422319254908944401e+02
7.403483833268049707e+00,3.800556213360632682e+02
2.088364755175143195e+00,2.085594510767859955e+00
8.221306277380342920e+00,4.757775054629506144e+02
1.194045331833560430e+00,4.463513623944656006e-01
-6.495030728360606798e-02,4.719803966322747790e+00
3.413530455351526882e+00,1.612155540244808449e+01
8.763917153871171317e-01,1.809568972178069224e+00
4.934536791635242281e+00,8.762626875837015916e+01
4.954466619259346949e+00,9.779406747060274085e+01
9.044967935483722243e+00,7.125444550594074826e+02
8.519471134577820237e+00,4.832320465360482444e+02
7.194574046982057602e+00,2.997479829771263553e+02
8.691478515508762825e+00,6.122897446142684430e+02
5.275010438008148839e+00,9.503040715497466806e+01
8.212532780629823392e+00,4.474002236009627040e+02
2.501383015971972767e+00,5.609778096937291458e+00
6.449915922084351827e+00,2.032303975589666720e+02
1.712102850797081022e+00,-3.238073218613712889e-01
5.150484695434319526e+00,8.252069016858493455e+01
6.822732849690282819e-02,2.496319216276813968e+00
1.064468217120731586e+00,5.883545029874516219e-01
6.379117332854524758e-01,2.820522581005826535e+00
9.171087209606240132e-01,3.510684291784894051e-01
8.137722243770537656e-01,1.449805396510233324e+00
6.462792017337706696e+00,1.956404454960044461e+02
2.440998586938395665e+00,1.127514987365900279e+00
1.499344718298743384e+00,4.495952369461901910e-01
8.905818898189068022e+00,5.847070033029159504e+02
7.586754246353115683e+00,3.239446128069608335e+02
1.736787177648167146e+00,9.907585855062311930e-01
7.315438839871395871e+00,2.544198746409474552e+02
9.309163492730622380e+00,8.049651848963571865e+02
4.083755550226843556e-01,2.078871167463702818e+00
7.745239327039819877e+00,3.499595289687054560e+02
6.565500595772042480e+00,2.046190192486857882e+02
7.367905416411375530e-01,8.748922168942045996e-01
8.233964954699226624e+00,4.983640003636135134e+02
1.103522492368380403e+00,1.613884536506727363e+00
2.996646748857227038e+00,8.179153742276149330e+00
6.883565182361701673e+00,2.179308345883702884e+02
4.258040583391363931e+00,4.500500142926016167e+01
2.036006218155632652e+00,7.398774620581776151e-01
5.399496396388463459e+00,1.394847557936590476e+02
7.633222391465309009e+00,4.443144681804064362e+02
8.562278468681247645e+00,5.309631667467782563e+02
8.723012818222587228e+00,6.922297293982776409e+02
1.998303158573498661e-02,4.370523700912015030e+00
6.058458453691999424e+00,1.229556641805790349e+02
3.816678990326078047e+00,3.774276657620936959e+01
1.062037446797467588e+00,6.782580603775206773e-03
4.111908538970289406e+00,3.041389554524204186e+01
4.533040010121263563e+00,8.034652769109700898e+01
5.408411008812818999e+00,1.144512768204739217e+02
1.433987354438451822e+00,4.773822858778137279e-01
5.950234868974537683e+00,1.574357538590135732e+02
3.087263954380480957e+00,1.463941774631458514e+01
2.828163769938055960e+00,1.188374009852095270e+01
4.025727328896952173e+00,3.608759154886669052e+01
1.818106027047037720e+00,1.126795928362676613e-01
6.581764062669100745e+00,2.382233713564366440e+02
8.386887947365508467e+00,4.739623652370082709e+02
6.259346899868530656e+00,1.932221461762792387e+02
3.398539894649744930e+00,4.716459960940335705e+00
8.698076552781943249e+00,4.406390030820908237e+02
4.566036714217970527e+00,1.028342024679583915e+02
8.391732827818007223e+00,5.988597451751060134e+02
-5.681114145257376569e-02,4.025835429321263703e+00
8.639318070945998684e+00,5.184405493218687297e+02
4.611067657843494594e+00,5.975654144634256681e+01
5.763949350984233000e+00,1.611921029201823501e+02
8.411996659057155767e+00,4.639534282658593156e+02
4.457774096129376029e-01,1.603361660585296722e+00
4.191429826340278275e+00,4.088193931119779023e+01
9.103855144433603996e+00,6.471150805481840962e+02
3.512216108089868394e-01,2.838381471466189687e+00
9.647465124307760931e+00,7.817917233598735720e+02
3.928347444529063370e+00,3.512504542975247546e+01
6.078322796809660034e+00,1.770689595205244018e+02
9.207386909080868875e+00,5.773180377304142894e+02
4.738519886449891416e+00,7.524500538197806065e+01
7.392138801995771225e+00,3.092123161644871630e+02
2.065455959941608466e+00,1.905153863439207895e-01
8.262278463188186706e+00,5.952691588712599469e+02
4.245980286287528216e+00,3.831457553362651680e+01
3.030104990983035318e+00,7.200337062784638142e+00
2.711667345904952509e+00,7.165097974628278799e+00
7.076495403964395692e+00,2.301202483981477940e+02
6.918772532464648073e+00,2.626453592068633611e+02
2.670658981297372669e+00,8.339463488760600285e+00
3.590393828529279130e+00,1.694041709113614047e+01
7.375342508472656711e+00,2.750874668909696084e+02
5.852788652423654980e+00,1.542671749839491326e+02
4.577904902856602121e-01,1.247617814755129562e+00
2.586879615762302187e+00,1.130849876194166725e+01
5.601114548228336432e+00,1.146361708216132058e+02
8.941860232084284377e+00,6.337918836497758548e+02
5.491450821953106853e+00,1.024771361951050608e+02
7.001393235553627470e+00,3.327744967542033123e+02
1.037416213493540740e+00,1.581204227180013966e+00
6.267253973262745248e+00,1.791294010192056305e+02
2.969184523264814857e+00,1.027053229402143053e+01
2.535210338232843919e-01,4.909524680608434721e+00
6.987367294057825085e+00,2.365629254140886530e+02
7.062755385229892546e+00,3.110051465966754449e+02
5.342150341447585049e+00,9.400205974380274654e+01
6.533282256267737509e+00,2.244028336407352526e+02
3.047410409460391101e+00,5.042194805056870344e+00
8.960205096575156958e+00,6.425069520783407597e+02
8.961663866382826527e+00,5.940665078370534502e+02
5.359175941238447649e+00,1.095377480868133659e+02
9.787102736468122899e+00,8.431469035017863689e+02
8.268563718926632333e+00,4.940239588640336024e+02
5.132087498472146514e+00,1.051881810114287532e+02
8.435881233630274423e+00,5.131957577427616570e+02
9.469355290132424940e+00,7.905487657262498260e+02
7.108601846678858749e+00,2.938701947339934009e+02
8.054131611274479852e+00,4.326331277512318252e+02
8.197656672557702251e+00,4.639404723516053650e+02
1.541966738780976787e+00,6.920269285220869149e-01
7.097015857236644187e+00,2.487630980414600970e+02
1.095640351119670619e+00,6.423795737513299242e-01
9.621235384721037676e+00,6.227857048996924050e+02
6.536054854273686487e+00,1.905698556974922440e+02
8.214239314354571775e+00,4.478472850114206949e+02
4.162120533639331654e+00,1.836730187985805074e+01
1.975826230049159582e+00,1.263117207971380607e+00
5.058417524157539980e+00,9.873331025240990755e+01
4.852524202896384864e+00,8.485185239227347154e+01
2.354420036782409298e+00,5.809318016420951025e+00
-6.182613077563423043e-02,4.405359666379715655e+00
6.548504714706795404e+00,2.186902721615257121e+02
2.693755024398480025e+00,6.680053395928604587e+00
6.272880165676856024e+00,2.227702778668088968e+02
1.927927033439579496e+00,6.677183299633664415e-01
1.017649791051968755e+01,7.963343777123188829e+02
4.137795924440025530e+00,3.253307113605724510e+01
5.170152166585311626e+00,1.118212974463841931e+02
3.652221603146602047e-01,4.059951092622470448e+00
9.042769116888134562e+00,5.903275583182651189e+02
1.188782850430878613e+00,2.988114762916029843e-01
8.160391517916734117e+00,4.525387412569066896e+02
9.695418297326515500e+00,6.719859056477281456e+02
7.713403311402069917e+00,4.087419969661568189e+02
8.852360403023668667e+00,5.564959233728701520e+02
4.152790963663714585e+00,4.627126086642428504e+01
1.468229246165898116e+00,-4.206716593268344795e-02
3.402018402196005820e+00,7.478559889802644634e+00
5.693512536101014376e+00,1.105988254188737585e+02
7.315572525613253774e+00,3.972212955381937149e+02
1.219448934107925986e+00,1.083410709239622793e+00
3.276680608683872009e+00,2.227159974453147129e+01
2.752191983249371976e+00,7.201238817848810925e+00
6.709403876177869819e+00,3.106090208763052374e+02
8.586447771072474922e+00,5.631278858247659400e+02
2.534068956803169570e+00,5.024378029812416102e+00
7.351044557457997008e+00,3.192491975786907688e+02
4.038612699465534916e+00,3.409149604947002388e+01
9.276962214126694306e+00,7.356557779280564091e+02
5.697073203688107768e+00,1.384344866688894342e+02
9.302438344833307227e+00,7.695120684982268813e+02
7.276141964029641862e+00,3.863317747950188163e+02
3.558536991430523710e-01,4.577528021078344445e+00
1.644067819634992933e+00,4.739710767254780299e-02
6.927584566022938262e+00,3.318729727083149896e+02
1.003024666461917214e+01,8.095457214270845725e+02
1.504579945066451652e+00,6.751320853956030987e-01
3.414490069905268488e+00,1.041634083200067629e+01
1.126465309559941508e+00,3.821815733697014883e-01
8.317205199068652632e+00,5.869823317547038641e+02
6.086836635854910860e+00,1.917138594863734227e+02
5.986174254539807782e-01,3.027702286928755537e+00
3.938738131197740522e+00,5.520175311336121382e+01
4.198725200959909643e+00,3.633265620086343972e+01
7.241517345022590924e+00,2.723820912712674840e+02
7.107096997032416930e+00,3.120350549266457278e+02
7.128134565559202329e+00,2.596589089943662430e+02
3.659102724847868027e-01,2.991775692900679573e+00
4.177538627468546650e+00,4.461230082905074568e+01
6.485810747374145535e+00,2.044584995151286080e+02
5.135147720992019771e+00,6.823119461174027833e+01
4.076912251539943632e+00,2.728235280383815820e+01
7.627480953705204070e-03,3.814903573183869412e+00
5.131731251616196587e+00,9.089170137008689210e+01
4.403512122268189444e+00,4.322245941317709850e+01
6.180470180420378767e+00,1.738053511201297852e+02
6.512715625887310011e+00,2.518050819282130135e+02
9.232849998297233185e+00,5.426731368596930452e+02
8.586387359798294483e+00,5.073547439976611031e+02
6.857135273742859916e+00,2.730917544838555386e+02
4.978620200780880189e+00,1.115029008803429917e+02
6.131574387624985967e+00,2.133856668476851155e+02
1.395570321856590912e+00,2.329609423441010296e+00
3.264026643327356592e+00,3.034343834554524832e+01
5.277456076624900128e+00,8.997869631901963317e+01
3.976488672617884301e+00,4.048784452575162618e+01
2.812101243068595657e+00,7.680716684104338832e+00
1.229672932295112320e+00,3.530873335702597871e-01
-7.037291400483042247e-02,4.350707415879082163e+00
5.287304434253970342e+00,9.364484722145586204e+01
6.142735439479646509e+00,1.851589573864072236e+02
8.860824366609884040e-01,1.954361667257353830e+00
8.405467288813973425e+00,4.679126031146683999e+02
4.324666801743705769e+00,4.887114205404549239e+01
2.555150196210436153e+00,6.416961253930924869e+00
3.114569618722723421e-02,3.767769404787639331e+00
5.016576565442245617e+00,7.570480701893886533e+01
4.623274411253997407e+00,6.388521196553952564e+01
4.097399990795921987e+00,4.043592755790799487e+01
1.624031178248352969e+00,6.347022340968884180e-01
2.925406011863096012e+00,1.304315704808337628e+01
5.245834040627937789e+00,1.136635659136214116e+02
1.651220099354160586e+00,3.831661455784061698e-01
7.154375160760757524e+00,2.749544246080159837e+02
6.249673082504344279e+00,1.919421277998539495e+02
6.988416794616951755e+00,2.249878114399174933e+02
9.572880350214235889e+00,7.511170516112809992e+02
5.289118537645626894e+00,1.346188502497876982e+02
9.810982940765448745e+00,8.076443773147972252e+02
6.397436265392697941e+00,1.621392900685396512e+02
1.005010353302914083e+01,6.936709690907313188e+02
2.998651560070120681e+00,1.223953724831095258e+01
7.861661931802984782e+00,3.803007200019037555e+02
8.943904312132845424e-01,7.224033946916118554e-01
8.852107210477379695e+00,6.758518545578677958e+02
6.354602449544658249e+00,2.260460033555438031e+02
1.328023030285192752e+00,8.982383682781505119e-01
2.729728126814148670e+00,4.787862798215521742e+00
6.622606294917466663e+00,2.414131328163539933e+02
3.060808105833375592e+00,1.373692010051034451e+01
5.934980762462650716e+00,2.244285391098497371e+02
2.614432294112672972e-01,2.644329189680576953e+00
8.060155879501030185e+00,3.414212276917393751e+02
2.203627244399987806e+00,1.568601638533370979e+00
-8.884921386345334682e-02,3.441097318785489634e+00
9.977987512817966476e+00,7.568805694112052151e+02
5.607195074364698328e+00,1.081312006819434828e+02
4.048337576946813066e+00,5.715113903825044872e+01
3.853957173080946319e+00,3.639847939875314609e+01
2.196376808570395855e+00,1.062613394272725609e+00
6.049512369236584863e-01,1.880524369300123455e+00
5.336610961633088124e+00,1.101517261096995526e+02
4.341609876077075825e+00,5.935288651641202051e+01
7.320829604206212871e+00,3.099885631246667685e+02
4.720900982793125422e+00,5.426588209521694495e+01
7.342202331049053399e+00,3.562457631649521659e+02
3.165290146828187545e+00,3.394976970156298535e+01
5.759895532328880741e+00,1.312895467381211745e+02
4.041920039562834077e+00,2.603596917148543000e+01
6.235054572445360321e+00,1.576838735287527697e+02
2.959048883889256132e+00,7.512190149691469365e+00
5.688037642352875345e+00,1.374972551645338399e+02
4.952116635748968321e+00,7.867319460254613261e+01
-1.145165472085196701e-02,3.402843937506941252e+00
8.632352807095349689e+00,5.511112442764053867e+02
9.376042956676878148e+00,7.421543986058322844e+02
4.756532998454228611e+00,6.459567135988392295e+01
4.721397991779092251e+00,9.253985886762370683e+01
6.403192212064111821e+00,2.108217604623230841e+02
2.518622263182198395e+00,7.199361337472892863e+00
6.891349009262757619e+00,2.312450149584254007e+02
3.274969270682158040e+00,3.289672078868636618e+01
7.721277960968567555e+00,3.140715528122540263e+02
3.740508420306109638e+00,2.060255572617952424e+01
5.644404466627773509e+00,1.192591462860971632e+02
4.810934452821322260e+00,8.390739741381663919e+01
8.439439431472186559e-01,2.303916580181575746e+00
8.372422444727913415e+00,5.370254058616754946e+02
2.689020177592076788e+00,5.199751511984247010e+00
9.828972998861710275e-01,4.928487901854455289e-01
6.151657910094555426e+00,2.271493012348790046e+02
1.365325192665932663e+00,3.378312257900392135e-01
9.013633716275968766e+00,5.877564000074283967e+02
8.599371215237839650e+00,4.570736193164595988e+02
7.240910207865987935e+00,3.186162099235164078e+02
5.657368218473022736e+00,1.649175241251859347e+02
3.388230080444638137e+00,1.880823528588754812e+01
5.601496601776559281e+00,1.100726061561095719e+02
3.156261357567268888e+00,1.964319627976093585e+01
9.310449940082008879e+00,6.734448868411586773e+02
3.725395718334180151e-01,1.011187491853513531e+00
7.003045388572069818e+00,2.863970890553071058e+02
9.473008360286399920e+00,8.429760119300557335e+02
1.010306591452952851e+01,7.991278054796996457e+02
8.328675492576957495e+00,4.549367005345157509e+02
9.437549528486696815e+00,6.837262478839701316e+02
3.145886140641207973e+00,1.225449041294356967e+01
3.153676564790214076e+00,1.912781628171770976e+01
5.343482620782165071e+00,1.249379314907299658e+02
3.985049651647747382e+00,2.771406516601808434e+01
4.284267064653429991e+00,5.710295421954670303e+01
8.992468469569901757e+00,5.583759199738204870e+02
4.448443654989236329e+00,4.981656166625487714e+01
3.023339301362580667e+00,6.907004362287033850e+00
2.292803682056060666e+00,2.387241187625162020e+00
8.049138542809012975e+00,4.377277140781741309e+02
7.592952805436095076e+00,3.792586882782918565e+02
9.136546946438842909e+00,5.591156740023623115e+02
9.188928044605122025e+00,7.805765113255932874e+02
8.480247699796064964e+00,5.043209621626103853e+02
5.882717245145443918e+00,1.522829555239711397e+02
8.492366714290973562e+00,5.979557351371065579e+02
1.487668768890514359e+00,6.185044852060839204e-02
6.189881398957610692e+00,1.574359161605961219e+02
3.318502473247936013e+00,1.437041040524521662e+01
7.503271137082934139e-01,4.682847014072016201e+00
8.455788583406560477e+00,5.865004228670865132e+02
2.525115466631021821e+00,5.017633000046695102e+00
4.812402748687370391e+00,7.209251071516909803e+01
9.135807280788153406e+00,6.644683153852879514e+02
8.067189597330488127e+00,4.603440758368083152e+02
2.321106933748676493e+00,1.012344378935371436e+00
8.528011346841186224e+00,5.155178753221173338e+02
6.445008822460515319e+00,1.787678695289244786e+02
9.948769889068534766e+00,7.330907278484187373e+02
1.402429663266471227e+00,2.828865203265350292e+00
9.598150776692692787e+00,7.049641239396236188e+02
3.369301776458627717e+00,1.034670862970650163e+01
5.162462086636341319e+00,6.947532161996393540e+01
2.878300121489524521e+00,1.337211742540198145e+01
7.218841787615547290e+00,3.205214337403090212e+02
9.513151344077693139e+00,7.877891192702740000e+02
8.016381632817083158e+00,4.509798098785792035e+02
9.692676820803125537e+00,7.753002318887780575e+02
5.017051520258121400e+00,5.131282414738707587e+01
6.468969912865127903e+00,1.977210144603986350e+02
6.281164364857361626e+00,1.756678610630441142e+02
2.222588485389416224e+00,1.570343369959944724e+00
